"filename", "language", "Markdown", "C", "C++", "Makefile", "CMake", "Python", "YAML", "Ruby", "Shell Script", "Properties", "Handlebars", "JSON", "reStructuredText", "HTML", "JavaScript", "CSS", "pip requirements", "comment", "blank", "total"
"c:\Users\slj\Desktop\Elabel\main\elabel_state_machine\OTAState.cpp", "C++", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 59
"c:\Users\slj\Desktop\Elabel\main\elabel_state_machine\OTAState.hpp", "C++", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25
"c:\Users\slj\Desktop\Elabel\main\elabel_state_machine\OperatingRecorderState.cpp", "C++", 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 21, 213
"c:\Users\slj\Desktop\Elabel\main\elabel_state_machine\OperatingRecorderState.hpp", "C++", 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 36, 164
"c:\Users\slj\Desktop\Elabel\main\elabel_state_machine\OperatingTaskState.cpp", "C++", 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 186
"c:\Users\slj\Desktop\Elabel\main\elabel_state_machine\OperatingTaskState.hpp", "C++", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18, 103
"c:\Users\slj\Desktop\Elabel\main\elabel_state_machine\OperatingTimerState.cpp", "C++", 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20, 187
"c:\Users\slj\Desktop\Elabel\main\elabel_state_machine\OperatingTimerState.hpp", "C++", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 97
"c:\Users\slj\Desktop\Elabel\main\elabel_state_machine\SlaveActiveState.cpp", "C++", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 108
"c:\Users\slj\Desktop\Elabel\main\elabel_state_machine\SlaveActiveState.hpp", "C++", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 59
"c:\Users\slj\Desktop\Elabel\main\elabel_state_machine\State.hpp", "C++", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\slj\Desktop\Elabel\main\elabel_state_machine\StateMachine.hpp", "C++", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 69
"c:\Users\slj\Desktop\Elabel\main\global_message\global_draw.c", "C", 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 38, 296
"c:\Users\slj\Desktop\Elabel\main\global_message\global_draw.h", "C", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 31
"c:\Users\slj\Desktop\Elabel\main\global_message\global_message.c", "C", 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 26, 184
"c:\Users\slj\Desktop\Elabel\main\global_message\global_message.h", "C++", 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 20, 129
"c:\Users\slj\Desktop\Elabel\main\global_message\global_nvs.c", "C", 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 19, 192
"c:\Users\slj\Desktop\Elabel\main\global_message\global_nvs.h", "C++", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 28
"c:\Users\slj\Desktop\Elabel\main\global_message\global_time.c", "C", 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 33, 204
"c:\Users\slj\Desktop\Elabel\main\global_message\global_time.h", "C++", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 29
"c:\Users\slj\Desktop\Elabel\main\idf_component.yml", "YAML", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7
"c:\Users\slj\Desktop\Elabel\main\main.cpp", "C++", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 11, 75
"c:\Users\slj\Desktop\Elabel\main\spiffs_data\Pcm2hpp.py", "Python", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 23, 82
"c:\Users\slj\Desktop\Elabel\main\spiffs_data\include\music.hpp", "C++", 0, 0, 33453, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 33460
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\CHANGELOG.md", "Markdown", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 92
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\CMakeLists.txt", "CMake", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 81
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\README.md", "Markdown", 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 239
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\README_CN.md", "Markdown", 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 238
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\audio_codec_sw_vol.c", "C", 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 141
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\audio_codec_sw_vol.h", "C++", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 28
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\aw88298\aw88298.c", "C", 0, 335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 24, 368
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\aw88298\aw88298_reg.h", "C++", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 17, 87
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\es7210\es7210.c", "C", 0, 539, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 41, 622
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\es7210\es7210_reg.h", "C++", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 83
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\es7243\es7243.c", "C", 0, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 233
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\es7243e\es7243e.c", "C", 0, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19, 277
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\es8156\es8156.c", "C", 0, 264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 295
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\es8156\es8156_reg.h", "C++", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 5, 76
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\es8311\es8311.c", "C", 0, 612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 53, 694
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\es8311\es8311_reg.h", "C++", 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 8, 100
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\es8374\es8374.c", "C", 0, 713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 48, 766
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\es8388\es8388.c", "C", 0, 383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 31, 431
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\es8388\es8388_reg.h", "C++", 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 80
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\include\aw88298_dac.h", "C++", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 44
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\include\es7210_adc.h", "C++", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 10, 55
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\include\es7243_adc.h", "C++", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 40
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\include\es7243e_adc.h", "C++", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 38
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\include\es8156_dac.h", "C++", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 44
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\include\es8311_codec.h", "C++", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 55
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\include\es8374_codec.h", "C++", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 45
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\include\es8388_codec.h", "C++", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 49
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\include\tas5805m_dac.h", "C++", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 45
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\include\zl38063_codec.h", "C++", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 47
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\priv_include\es_common.h", "C++", 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21, 184
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\tas5805m\tas5805m.c", "C", 0, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 284
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\tas5805m\tas5805m_reg.h", "C++", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 45
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\tas5805m\tas5805m_reg_cfg.h", "C++", 0, 0, 1704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 1726
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\zl38063\api_lib\tw_spi_access.h", "C++", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\zl38063\api_lib\vprocTwolf_access.c", "C", 0, 684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, 97, 1069
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\zl38063\api_lib\vprocTwolf_access.h", "C++", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 15, 75
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\zl38063\api_lib\vproc_common.c", "C", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 12, 86
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\zl38063\api_lib\vproc_common.h", "C++", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 19, 125
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\zl38063\api_lib\vproc_data_types.h", "C++", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 16, 122
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\zl38063\example_apps\tw_hal_verify.c", "C", 0, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 30, 300
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\zl38063\example_apps\tw_ldcfg.c", "C", 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 22, 162
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\zl38063\example_apps\tw_ldfw.c", "C", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 18, 118
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\zl38063\example_apps\tw_ldfwcfg.c", "C", 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 30, 224
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\zl38063\example_apps\tw_spi_access.c", "C", 0, 356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 31, 432
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\zl38063\firmware\zl38063_config.h", "C++", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 24
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\zl38063\firmware\zl38063_firmware.h", "C++", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 28
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\device\zl38063\zl38063.c", "C", 0, 283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 22, 313
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\esp_codec_dev.c", "C", 0, 470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 29, 512
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\esp_codec_dev_if.c", "C", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 73
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\esp_codec_dev_vol.c", "C", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 62
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\idf_component.yml", "YAML", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\include\esp_codec_dev.h", "C", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 26, 239
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\include\esp_codec_dev_defaults.h", "C++", 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 13, 109
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\include\esp_codec_dev_os.h", "C++", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 24
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\include\esp_codec_dev_types.h", "C++", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 11, 80
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\include\esp_codec_dev_vol.h", "C++", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 13, 107
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\interface\audio_codec_ctrl_if.h", "C++", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 43
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\interface\audio_codec_data_if.h", "C++", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 47
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\interface\audio_codec_gpio_if.h", "C++", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 9, 55
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\interface\audio_codec_if.h", "C", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 50
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\interface\audio_codec_vol_if.h", "C++", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 42
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\platform\audio_codec_ctrl_i2c.c", "C", 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 224
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\platform\audio_codec_ctrl_spi.c", "C", 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 159
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\platform\audio_codec_data_i2s.c", "C", 0, 526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 18, 565
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\platform\audio_codec_gpio.c", "C", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 59
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\platform\esp_codec_dev_os.c", "C", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 19
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\test_apps\codec_dev_test\CMakeLists.txt", "CMake", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\test_apps\codec_dev_test\README.md", "Markdown", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\test_apps\codec_dev_test\main\CMakeLists.txt", "CMake", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\test_apps\codec_dev_test\main\idf_component.yml", "YAML", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\test_apps\codec_dev_test\main\my_codec.c", "C", 0, 322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 34, 398
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\test_apps\codec_dev_test\main\my_codec.h", "C++", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 14, 96
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\test_apps\codec_dev_test\main\test_app_main.c", "C", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 28
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\test_apps\codec_dev_test\main\test_board.c", "C", 0, 399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 34, 465
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\test_apps\codec_dev_test\main\test_board.h", "C++", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 32
"c:\Users\slj\Desktop\Elabel\managed_components\espressif__esp_codec_dev\test_apps\codec_dev_test\main\test_my_codec.c", "C", 0, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 39, 351
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\.codecov.yml", "YAML", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\.pre-commit-config.yaml", "YAML", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 30
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\CMakeLists.txt", "CMake", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\README.md", "Markdown", 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 187
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\README_pt_BR.md", "Markdown", 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 207
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\README_zh.md", "Markdown", 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 194
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\SConscript", "Python", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 12
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\component.mk", "Makefile", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 35
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\demos\README.md", "Markdown", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 98
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\demos\benchmark\README.md", "Markdown", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 135
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\demos\benchmark\assets\img_benchmark_cogwheel_alpha16.c", "C", 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 128
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\demos\benchmark\assets\img_benchmark_cogwheel_argb.c", "C", 0, 427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 438
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\demos\benchmark\assets\img_benchmark_cogwheel_chroma_keyed.c", "C", 0, 427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 439
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\demos\benchmark\assets\img_benchmark_cogwheel_indexed16.c", "C", 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 144
